employee_id,name,age,department,country,city,hire_date,employment_type,remote,performance,monthly_salary
264,Noa Torres Díaz,53,Sales,PT,Madrid,2023-07-17,FULL_TIME,False,3.33,1725.76
265,Alba Gómez López,20,Marketing,ES,Sevilla,2019-10-26,CONTRACT,True,3.95,2229.15
266,Carmen Fernández Vargas,38,IT,DE,Amsterdam,2017-05-18,FULL_TIME,False,2.04,1737.61
267,Pablo Vargas López,24,Finance,ES,Lyon,2015-05-23,CONTRACT,True,3.25,2897.78
268,Marta García Rodríguez,46,IT,ES,Madrid,2015-07-22,PART_TIME,True,2.16,2396.22
269,Raúl López López,20,IT,ES,Sevilla,2023-12-21,FULL_TIME,True,3.27,2633.85
270,Carmen Vargas López,20,IT,DE,Milan,2016-06-15,CONTRACT,False,2.99,1992.42
271,Javier Pérez Navarro,38,Support,ES,Amsterdam,2019-07-25,FULL_TIME,False,3.18,1898.87
272,Ana Romero Rodríguez,51,IT,NL,Porto,2020-07-15,PART_TIME,False,3.88,2438.17
273,Carlos Gómez López,24,Sales,ES,Valencia,2021-02-11,FULL_TIME,False,3.85,2536.57
274,Alba Navarro Ramos,42,IT,ES,Barcelona,2015-12-28,FULL_TIME,True,4.07,2394.18
275,Pablo Gómez Díaz,57,Marketing,ES,Sevilla,2020-10-04,FULL_TIME,False,2.88,3122.85
276,Elena García González,48,Finance,ES,Rome,2017-09-30,CONTRACT,False,3.76,2410.4
277,Elena Fernández Torres,54,Data,ES,Milan,2018-09-30,CONTRACT,False,3.61,2973.83
278,Laura Romero González,33,Marketing,DE,Sevilla,2024-01-14,FULL_TIME,False,2.9,2275.13
279,Luis García González,63,Finance,ES,Rotterdam,2020-01-24,FULL_TIME,True,3.29,3153.18
280,Luis Martínez Sánchez,25,Operations,ES,Amsterdam,2019-06-04,FULL_TIME,True,3.09,1697.58
281,Javier García Vargas,47,IT,ES,Rotterdam,2015-03-06,PART_TIME,True,4.32,3294.46
282,Elena López González,39,Data,ES,Rome,2025-12-16,FULL_TIME,False,3.85,2650.38
283,Irene Gómez Romero,20,Data,NL,Lyon,2021-07-13,FULL_TIME,False,2.93,2696.47
284,Elena González González,63,Sales,ES,Rotterdam,2023-04-26,FULL_TIME,True,2.88,2909.69
285,Pablo Sánchez Romero,52,Operations,IT,Munich,2019-10-09,CONTRACT,True,3.97,2918.95
286,Noa Ramos Fernández,29,Sales,PT,Milan,2017-11-30,PART_TIME,False,4.27,2089.53
287,Carlos Fernández Sánchez,21,Operations,ES,Porto,2018-01-02,FULL_TIME,False,3.45,1700.02
288,Carmen García Díaz,50,Support,IT,Sevilla,2015-01-31,FULL_TIME,True,3.73,2525.88
289,Diego López Rodríguez,44,Data,ES,Lyon,2024-10-11,PART_TIME,True,4.24,2610.17
290,Elena Navarro Díaz,21,Sales,IT,Porto,2020-10-19,FULL_TIME,True,3.06,2813.79
291,Nuria Sánchez Vargas,65,Marketing,PT,Lisboa,2018-11-17,FULL_TIME,True,3.27,2863.32
292,Javier Díaz Díaz,52,Marketing,ES,Munich,2022-10-07,CONTRACT,False,3.59,1829.81
293,Alba García Martínez,40,Sales,NL,Berlin,2016-06-04,FULL_TIME,False,2.86,2181.81
294,Marta Romero Romero,30,Operations,ES,Bilbao,2020-03-02,CONTRACT,False,4.56,1732.83
295,Diego Fernández Vargas,31,Operations,NL,Sevilla,2019-10-21,FULL_TIME,False,2.85,2733.65
296,Diego Vargas López,40,Support,NL,Lyon,2024-12-21,FULL_TIME,True,3.25,2511.74
297,Nuria González Romero,21,Data,ES,Bilbao,2023-10-12,CONTRACT,True,4.73,2404.14
298,Pablo Navarro Torres,36,IT,ES,Sevilla,2023-06-13,FULL_TIME,False,1.71,2805.12
299,Javier López Navarro,29,Sales,IT,Sevilla,2017-11-10,CONTRACT,False,3.37,2248.47
300,Ana González Vargas,24,IT,ES,Berlin,2020-09-21,PART_TIME,False,2.67,2841.36
301,Sofía Martínez Romero,24,IT,DE,Porto,2025-10-14,FULL_TIME,True,3.2,2666.28
302,Nuria García Navarro,35,Finance,ES,Lisboa,2015-03-18,FULL_TIME,True,2.24,2888.33
303,Ana González López,36,Support,ES,Barcelona,2022-03-03,FULL_TIME,False,2.9,2004.81
304,Adrián Gómez Vargas,35,Finance,PT,Madrid,2018-09-21,PART_TIME,True,3.22,2171.69
305,Diego López González,51,Marketing,DE,Munich,2023-02-28,PART_TIME,True,3.39,2942.48
306,María Martínez Martínez,43,HR,DE,Rotterdam,2020-06-09,FULL_TIME,False,3.92,3089.11
307,Marta Navarro Ramos,28,Sales,FR,Bilbao,2022-09-15,FULL_TIME,False,1.34,2811.76
308,Carmen Fernández López,64,Support,ES,Milan,2017-10-02,FULL_TIME,False,3.1,3397.71
309,Marta Martínez Navarro,53,Operations,ES,Berlin,2024-09-15,FULL_TIME,False,3.06,2701.37
310,María González Sánchez,41,HR,ES,Bilbao,2024-03-19,FULL_TIME,True,3.15,1809.89
311,Irene Pérez Rodríguez,21,Data,ES,Lyon,2022-01-05,CONTRACT,False,3.23,1976.02
312,Irene López Fernández,61,Finance,ES,Barcelona,2019-09-02,FULL_TIME,False,2.54,3904.9
313,María García Gómez,53,Sales,FR,Lisboa,2016-09-01,FULL_TIME,False,1.96,1643.79
314,Javier Fernández Sánchez,40,Finance,ES,Rome,2017-03-29,FULL_TIME,True,3.37,3449.21
315,Lucía Navarro Pérez,26,Marketing,ES,Milan,2019-05-22,FULL_TIME,False,2.4,1774.19
316,Irene García García,24,HR,DE,Sevilla,2023-07-28,FULL_TIME,False,3.52,2823.18
317,Hugo Romero López,32,Support,ES,Amsterdam,2025-05-31,CONTRACT,True,2.45,1996.25
318,Hugo Torres García,29,Finance,NL,Berlin,2021-09-10,FULL_TIME,True,3.75,2766.62
319,Noa Sánchez López,28,Finance,ES,Sevilla,2025-04-28,PART_TIME,False,3.16,3590.87
320,Laura López Torres,38,Support,ES,Rome,2017-03-02,FULL_TIME,False,3.21,1972.51
321,Marta Romero González,21,Finance,NL,Amsterdam,2023-03-04,FULL_TIME,False,3.0,2074.51
322,María Ramos Vargas,34,HR,FR,Bilbao,2020-11-10,FULL_TIME,False,2.87,1844.52
323,Raúl Fernández García,59,IT,IT,Barcelona,2016-07-18,FULL_TIME,True,3.01,2438.17
324,Noa Ramos Gómez,59,HR,ES,Bilbao,2022-08-22,FULL_TIME,True,4.15,2404.35
325,Alba Ramos Torres,19,HR,ES,Rome,2024-12-09,FULL_TIME,False,1.97,1687.49
326,Lucía González Martínez,50,Sales,FR,Madrid,2019-12-07,FULL_TIME,False,2.68,1961.7
327,Lucía García González,65,Operations,ES,Bilbao,2017-10-23,FULL_TIME,False,4.05,2695.1
328,Ana Vargas Gómez,46,IT,FR,Bilbao,2018-04-29,FULL_TIME,False,3.86,3116.53
329,María Fernández López,37,Sales,ES,Madrid,2021-08-12,FULL_TIME,False,4.27,1971.05
330,Carmen Díaz Torres,42,Operations,ES,Lyon,2022-08-03,CONTRACT,True,3.15,2332.55
331,Diego García Navarro,29,Sales,ES,Milan,2017-05-21,FULL_TIME,True,2.15,2982.17
332,Sofía Vargas Díaz,37,Operations,IT,Valencia,2022-07-24,PART_TIME,False,2.31,1620.19
333,Marta Rodríguez Díaz,63,Marketing,ES,Amsterdam,2023-03-21,FULL_TIME,False,2.96,3940.79
334,Nuria Fernández Díaz,47,Sales,NL,Rotterdam,2015-03-10,FULL_TIME,False,3.81,2245.14
335,Elena García Romero,39,IT,ES,Amsterdam,2019-03-23,FULL_TIME,False,3.0,2817.74
336,Nuria González Sánchez,24,Finance,PT,Munich,2017-07-29,FULL_TIME,False,2.93,2929.27
337,Alba Gómez Ramos,61,IT,ES,Porto,2023-09-22,FULL_TIME,False,3.52,4212.68
338,Marta Fernández Martínez,26,Finance,DE,Sevilla,2022-02-09,FULL_TIME,False,3.22,2573.07
339,Lucía Navarro García,52,Marketing,IT,Amsterdam,2020-11-13,FULL_TIME,False,2.85,2207.17
340,Alba Díaz Vargas,33,Operations,PT,Paris,2017-06-19,FULL_TIME,False,2.4,1879.16
341,Raúl López Díaz,32,Finance,ES,Porto,2020-04-18,FULL_TIME,True,3.96,2151.37
342,Javier Ramos Ramos,27,Data,DE,Lisboa,2025-08-03,FULL_TIME,False,4.04,3599.2
343,Raúl Díaz Martínez,36,IT,ES,Sevilla,2025-12-10,PART_TIME,False,2.35,2424.13
344,Diego Vargas Sánchez,50,Support,FR,Lisboa,2016-10-16,FULL_TIME,True,2.88,2474.69
345,Noa González Gómez,38,Support,DE,Rome,2020-04-30,FULL_TIME,False,3.73,1647.92
346,Javier Vargas Martínez,20,HR,ES,Lyon,2023-03-26,FULL_TIME,True,2.29,1453.27
347,Alba Gómez Romero,31,IT,FR,Lisboa,2018-04-11,FULL_TIME,True,3.49,2554.53
348,Noa Ramos Sánchez,26,IT,DE,Barcelona,2025-12-25,FULL_TIME,True,2.94,2269.61
349,Carlos Pérez Romero,37,Data,ES,Porto,2020-02-18,FULL_TIME,False,2.23,2622.49
350,Carlos Vargas Sánchez,61,Sales,ES,Sevilla,2018-10-24,CONTRACT,True,4.62,1969.17
351,Diego Martínez Rodríguez,64,Support,ES,Lisboa,2025-05-11,PART_TIME,False,2.93,2497.68
352,Ana García Ramos,65,Finance,IT,Valencia,2021-08-20,FULL_TIME,True,3.62,4117.44
353,Javier Fernández Pérez,24,Finance,FR,Rotterdam,2015-09-08,FULL_TIME,True,2.3,1878.82
354,Pablo Torres Vargas,41,Operations,ES,Valencia,2016-02-29,FULL_TIME,True,4.44,2860.39
355,Alba Romero Gómez,21,Sales,ES,Barcelona,2025-10-13,FULL_TIME,False,4.76,1224.96
356,Alba Martínez Martínez,42,HR,ES,Berlin,2021-11-03,CONTRACT,True,2.0,1905.88
357,Carlos Vargas Ramos,46,Data,ES,Lisboa,2024-07-27,FULL_TIME,False,3.07,1748.86
358,Adrián García Martínez,55,Sales,ES,Rotterdam,2025-11-11,FULL_TIME,False,4.26,3506.31
359,Luis García Ramos,34,Data,ES,Porto,2023-03-11,FULL_TIME,False,2.83,3219.13
360,Hugo Pérez Sánchez,20,Data,ES,Berlin,2025-09-13,PART_TIME,False,3.53,1879.73
361,Nuria Díaz García,40,IT,FR,Milan,2025-07-01,FULL_TIME,False,1.86,2890.31
362,Adrián Ramos García,39,Finance,FR,Rotterdam,2019-07-13,FULL_TIME,False,2.57,3255.54
363,Lucía Romero Ramos,48,IT,ES,Milan,2022-01-10,FULL_TIME,False,3.44,3721.3
364,Adrián Rodríguez Pérez,23,Operations,FR,Lyon,2024-01-11,FULL_TIME,True,2.73,1900.52
365,María Navarro Martínez,47,Data,ES,Milan,2025-06-04,FULL_TIME,False,2.91,1704.0
366,Diego Pérez Navarro,37,Support,ES,Bilbao,2024-02-04,CONTRACT,False,1.99,1701.08
367,Elena Navarro Díaz,53,Data,NL,Amsterdam,2023-11-18,FULL_TIME,False,3.72,3618.25
368,Marta González Díaz,65,Sales,PT,Amsterdam,2018-08-07,FULL_TIME,False,2.13,4286.66
369,Ana García Vargas,29,Operations,ES,Lisboa,2019-09-19,FULL_TIME,False,4.43,2161.9
370,Laura García González,54,Sales,ES,Barcelona,2024-01-19,FULL_TIME,True,2.65,2395.47
371,Marta Ramos Fernández,25,Support,DE,Munich,2016-05-24,FULL_TIME,True,3.84,2899.9
372,Irene Fernández Vargas,65,Sales,ES,Barcelona,2016-10-14,FULL_TIME,True,3.76,3213.87
373,Pablo Ramos García,41,IT,NL,Madrid,2023-09-01,FULL_TIME,False,2.41,2020.42
374,Sofía Vargas Vargas,54,IT,ES,Rotterdam,2025-10-08,FULL_TIME,False,2.74,2927.3
375,Adrián González Fernández,55,Sales,ES,Lyon,2019-08-08,FULL_TIME,True,2.83,3365.96
376,Luis Navarro Rodríguez,47,Sales,PT,Berlin,2024-07-04,FULL_TIME,True,2.89,2584.59
377,Hugo González Vargas,37,IT,DE,Amsterdam,2018-11-28,PART_TIME,False,2.16,3114.1
378,Hugo González Díaz,54,Support,PT,Amsterdam,2020-08-13,CONTRACT,False,3.63,1560.16
379,Sofía Gómez Romero,41,Support,NL,Rotterdam,2025-09-17,FULL_TIME,False,2.65,1503.5
380,Javier López Díaz,49,Sales,NL,Barcelona,2019-03-29,FULL_TIME,True,3.11,2242.08
381,Ana López García,47,Support,ES,Bilbao,2024-09-22,FULL_TIME,False,4.01,2129.28
382,Noa González Navarro,40,HR,ES,Rome,2025-05-28,FULL_TIME,False,3.66,2430.3
383,Noa Díaz Rodríguez,24,Support,ES,Madrid,2023-02-14,FULL_TIME,True,2.7,2158.39
384,Lucía García González,32,Sales,FR,Sevilla,2015-10-13,CONTRACT,True,4.03,3587.22
385,Ana Rodríguez Torres,63,Operations,FR,Paris,2025-07-27,PART_TIME,False,3.73,2346.02
386,María Gómez González,43,HR,ES,Lisboa,2020-06-25,FULL_TIME,False,2.64,2162.41
387,Luis Pérez Gómez,48,Sales,NL,Valencia,2018-03-09,FULL_TIME,False,2.79,2240.21
388,Nuria Vargas Pérez,31,Operations,ES,Amsterdam,2020-05-10,FULL_TIME,True,4.0,2736.73
389,Adrián Rodríguez Romero,52,Marketing,IT,Porto,2019-11-05,PART_TIME,False,3.82,3223.17
390,Carlos Díaz García,41,Marketing,IT,Porto,2019-03-13,FULL_TIME,False,2.0,2168.91
391,Hugo Romero Fernández,29,HR,ES,Berlin,2022-06-15,CONTRACT,False,2.4,3005.35
392,Carlos Martínez Sánchez,25,Finance,ES,Munich,2016-03-28,FULL_TIME,False,3.76,1966.22
393,Sofía Rodríguez Pérez,37,Support,ES,Paris,2021-12-18,FULL_TIME,True,2.26,2571.67
394,Carmen Gómez Romero,45,IT,NL,Amsterdam,2017-10-07,FULL_TIME,False,3.84,3702.1
395,Hugo Gómez Díaz,32,IT,ES,Bilbao,2023-09-17,FULL_TIME,True,4.75,1813.3
396,Adrián Fernández González,30,HR,IT,Amsterdam,2025-10-25,CONTRACT,False,3.5,2359.93
397,Ana Gómez Ramos,31,Sales,PT,Amsterdam,2020-03-14,FULL_TIME,False,2.46,1330.56
398,Carlos González Sánchez,32,HR,PT,Madrid,2023-11-21,CONTRACT,False,3.34,2510.43
399,Javier Gómez Ramos,53,IT,NL,Rome,2018-07-12,FULL_TIME,False,4.03,2279.36
400,Marta Torres Ramos,42,Operations,ES,Valencia,2024-03-22,FULL_TIME,True,3.28,2710.55
401,Alba Gómez García,41,Marketing,DE,Paris,2020-11-13,FULL_TIME,False,3.59,2787.16
402,Laura Romero Pérez,26,Support,ES,Amsterdam,2020-08-09,FULL_TIME,False,2.56,2394.7
403,Marta López Sánchez,44,Operations,ES,Valencia,2016-02-13,FULL_TIME,True,2.62,2919.7
404,Alba Torres Pérez,64,HR,ES,Lyon,2022-04-13,CONTRACT,False,3.92,2703.19
405,Elena Navarro López,54,Data,ES,Rome,2023-09-14,FULL_TIME,False,2.63,2873.89
406,Diego Torres Gómez,40,Marketing,DE,Paris,2020-07-22,FULL_TIME,False,1.13,2343.44
407,Pablo Romero Pérez,33,Finance,ES,Barcelona,2016-10-03,FULL_TIME,True,2.95,1881.57
408,María Díaz González,35,Sales,PT,Madrid,2022-06-14,PART_TIME,False,3.45,2293.42
409,Noa Pérez López,20,Operations,ES,Paris,2021-11-18,PART_TIME,False,4.05,1902.23
410,Ana Torres González,20,Operations,FR,Madrid,2024-07-01,FULL_TIME,True,4.52,1685.96
411,Carlos Navarro Navarro,55,Marketing,IT,Madrid,2025-07-04,FULL_TIME,False,3.27,1658.74
412,Lucía Sánchez Vargas,58,Support,FR,Rotterdam,2017-09-01,FULL_TIME,False,3.73,1773.71
413,Javier Fernández Martínez,64,Data,NL,Paris,2018-03-20,CONTRACT,False,3.3,1908.0
414,María García Martínez,48,Data,ES,Paris,2025-06-17,CONTRACT,False,3.48,2804.88
415,Ana Rodríguez Fernández,62,Operations,ES,Barcelona,2016-04-20,FULL_TIME,False,3.05,2983.42
416,Irene García López,38,Data,PT,Rome,2025-01-18,FULL_TIME,False,3.51,1596.0
417,Alba Rodríguez Torres,30,Data,ES,Paris,2016-09-11,CONTRACT,True,2.62,2758.15
418,María Fernández García,30,IT,DE,Sevilla,2019-08-12,FULL_TIME,False,4.78,2453.86
419,Javier Ramos González,30,Operations,IT,Rome,2016-07-09,FULL_TIME,True,1.29,1648.98
420,Diego Fernández Navarro,54,IT,ES,Sevilla,2025-09-29,FULL_TIME,False,3.66,2726.28
421,Noa Díaz Pérez,19,Sales,NL,Paris,2020-07-03,FULL_TIME,False,3.46,2581.1
422,Irene Martínez García,63,Sales,ES,Lyon,2024-09-15,FULL_TIME,True,3.5,2310.31
423,Laura González Pérez,55,Finance,DE,Bilbao,2015-05-06,FULL_TIME,True,2.25,2946.97
424,Carmen Vargas Romero,36,IT,ES,Amsterdam,2015-06-11,PART_TIME,False,1.86,2837.11
425,Pablo Ramos Martínez,51,Sales,FR,Munich,2020-11-09,FULL_TIME,True,3.68,2222.71
426,Carlos Romero Martínez,25,IT,ES,Bilbao,2015-06-19,FULL_TIME,True,4.27,2941.89
427,Adrián Ramos Díaz,39,Operations,NL,Valencia,2020-12-25,FULL_TIME,True,3.38,2568.31
428,Nuria Gómez Gómez,24,Support,NL,Bilbao,2022-10-12,FULL_TIME,False,3.84,1796.72
429,Ana Vargas Torres,24,Data,PT,Porto,2020-05-16,FULL_TIME,False,2.83,3764.52
430,Hugo González Rodríguez,19,Finance,PT,Lyon,2023-08-15,FULL_TIME,True,3.47,2680.38
431,Luis Navarro López,56,Sales,FR,Porto,2016-02-14,CONTRACT,False,4.18,1782.22
432,Hugo Romero González,53,Support,FR,Madrid,2017-09-26,FULL_TIME,False,2.95,2165.1
433,Nuria Rodríguez Díaz,60,IT,PT,Munich,2016-10-04,FULL_TIME,False,4.15,4776.46
434,María Martínez Gómez,65,Data,FR,Lisboa,2020-06-26,FULL_TIME,True,1.89,2652.83
435,Pablo Díaz Martínez,64,Marketing,IT,Lisboa,2019-05-12,FULL_TIME,False,2.71,2844.63
436,María García Vargas,65,Finance,FR,Lyon,2020-12-06,FULL_TIME,True,3.64,3906.61
437,Carmen Navarro Martínez,19,IT,ES,Milan,2016-09-07,FULL_TIME,False,4.72,2619.5
438,Noa López González,55,IT,NL,Madrid,2019-11-26,FULL_TIME,True,3.21,3540.11
439,Luis Fernández Gómez,52,Operations,ES,Rotterdam,2023-06-02,FULL_TIME,False,2.37,3002.93
440,Sofía López Sánchez,26,HR,ES,Berlin,2015-10-05,FULL_TIME,False,4.7,2043.86
441,Alba Navarro Sánchez,25,Support,NL,Lyon,2023-08-29,FULL_TIME,True,3.1,1590.03
442,Marta López Sánchez,64,Operations,ES,Madrid,2017-05-29,PART_TIME,True,3.73,3066.06
443,María Gómez Torres,60,HR,ES,Munich,2024-07-21,FULL_TIME,True,2.93,2379.25
444,Elena Navarro Rodríguez,34,Sales,FR,Munich,2023-12-17,PART_TIME,True,3.31,2138.03
445,Diego García López,22,Finance,IT,Lyon,2019-12-02,FULL_TIME,False,2.75,2978.52
446,Irene Romero Gómez,34,IT,ES,Milan,2015-10-21,FULL_TIME,True,5.0,2388.32
447,Marta López García,19,Marketing,PT,Milan,2019-03-28,FULL_TIME,True,4.15,2746.17
448,Alba Vargas González,51,Operations,ES,Milan,2021-11-04,FULL_TIME,False,4.61,2717.14
449,Diego González Gómez,36,Support,ES,Bilbao,2018-09-25,CONTRACT,True,2.57,2019.46
450,Javier González Pérez,21,Finance,ES,Munich,2021-12-23,FULL_TIME,False,1.74,1368.25
451,Alba Romero Díaz,65,Sales,ES,Madrid,2024-01-21,FULL_TIME,True,2.97,4299.94
452,Noa Navarro Fernández,57,Support,NL,Lyon,2025-07-10,PART_TIME,True,5.0,2422.82
453,Elena Ramos Navarro,61,Marketing,FR,Valencia,2019-05-18,FULL_TIME,True,2.94,1572.48
454,Ana Vargas Pérez,65,Marketing,IT,Bilbao,2025-11-11,FULL_TIME,True,4.04,3419.78
455,Carmen Sánchez González,19,Finance,NL,Munich,2017-09-26,FULL_TIME,True,2.38,2178.79
456,Carmen González López,55,Support,NL,Porto,2025-05-25,FULL_TIME,True,2.54,1916.23
457,María López Rodríguez,56,Sales,DE,Milan,2016-07-27,FULL_TIME,True,3.14,3347.29
458,Raúl Díaz Sánchez,55,HR,ES,Barcelona,2020-12-15,FULL_TIME,True,4.89,1440.0
459,Nuria Martínez Pérez,31,Support,IT,Rotterdam,2022-05-27,PART_TIME,False,4.08,1703.24
460,María Pérez Sánchez,37,IT,PT,Munich,2015-06-17,FULL_TIME,False,1.56,2490.39
461,Hugo González Sánchez,62,Support,ES,Porto,2019-11-18,FULL_TIME,False,3.73,2963.29
462,María Sánchez Torres,22,HR,ES,Madrid,2018-01-19,FULL_TIME,False,2.28,2909.19
463,Hugo Rodríguez Ramos,49,IT,ES,Madrid,2023-12-22,FULL_TIME,True,2.65,2750.77
464,Pablo Fernández Pérez,56,IT,PT,Porto,2020-03-25,FULL_TIME,False,3.61,3344.19
465,Ana Fernández Ramos,56,Support,IT,Lyon,2016-02-22,FULL_TIME,False,4.32,3829.28
466,Alba Pérez Navarro,47,Support,PT,Paris,2015-06-07,FULL_TIME,False,4.28,2268.62
467,Carlos Martínez Navarro,55,Sales,ES,Bilbao,2015-04-06,FULL_TIME,True,3.47,3050.11
468,Carmen Fernández Rodríguez,61,IT,ES,Berlin,2015-05-30,FULL_TIME,False,3.48,2311.08
469,Carlos Pérez Sánchez,54,Sales,IT,Berlin,2020-05-02,FULL_TIME,True,4.28,3909.51
470,Noa González Martínez,24,Sales,ES,Lisboa,2018-07-25,FULL_TIME,True,1.94,1863.14
471,Hugo García Fernández,30,Marketing,ES,Bilbao,2017-04-18,CONTRACT,False,4.66,2331.9
472,Nuria Fernández Fernández,33,Sales,DE,Porto,2019-04-06,FULL_TIME,False,2.61,2487.21
473,Pablo Sánchez Díaz,35,Sales,IT,Rome,2019-10-24,FULL_TIME,False,3.41,2446.33
474,Elena Ramos Sánchez,35,IT,PT,Lyon,2021-05-22,FULL_TIME,False,2.8,2376.89
475,Raúl Rodríguez Navarro,29,Operations,FR,Barcelona,2020-06-23,PART_TIME,True,2.28,2300.47
476,Laura López Vargas,51,Marketing,ES,Amsterdam,2025-04-06,FULL_TIME,False,3.57,3545.28
477,Nuria Rodríguez Fernández,24,Operations,NL,Sevilla,2019-02-12,FULL_TIME,True,3.39,3125.17
478,Ana Martínez Navarro,56,Operations,FR,Munich,2019-04-21,PART_TIME,False,3.12,2563.67
479,Irene Vargas Pérez,49,Data,DE,Madrid,2019-07-14,FULL_TIME,False,3.08,2732.75
480,María López Gómez,64,Finance,ES,Sevilla,2015-07-13,PART_TIME,True,4.42,2539.5
481,Javier Díaz Ramos,19,Support,FR,Lyon,2023-03-30,FULL_TIME,True,4.95,2866.71
482,Nuria Torres Díaz,32,Operations,ES,Milan,2020-12-09,FULL_TIME,False,4.2,2302.13
483,Javier Ramos García,61,IT,PT,Lyon,2019-05-22,FULL_TIME,True,3.42,3896.41
484,Laura Gómez González,42,Support,DE,Madrid,2018-12-09,FULL_TIME,True,1.89,2512.93
485,Elena Vargas Sánchez,45,Operations,IT,Rotterdam,2020-09-14,FULL_TIME,False,3.7,3638.29
486,Lucía Torres García,20,Operations,ES,Bilbao,2024-11-29,FULL_TIME,True,3.74,1920.92
487,Marta Romero González,54,Sales,NL,Lisboa,2019-05-20,FULL_TIME,False,3.82,2100.31
488,Diego López Romero,30,HR,ES,Barcelona,2019-09-30,CONTRACT,True,2.29,2936.75
489,Laura Fernández González,64,Support,FR,Munich,2016-06-20,CONTRACT,True,3.88,3028.84
490,Raúl Fernández González,36,Sales,ES,Porto,2018-07-16,FULL_TIME,True,4.45,2657.58
491,Noa Torres Pérez,27,IT,ES,Sevilla,2023-03-30,FULL_TIME,True,2.41,3268.63
492,Adrián Gómez Fernández,46,Sales,NL,Berlin,2022-12-18,CONTRACT,True,3.75,2892.3
493,Laura López Rodríguez,41,Finance,ES,Valencia,2023-11-11,FULL_TIME,False,2.55,3511.44
494,Raúl Martínez Ramos,41,Support,NL,Paris,2020-06-04,FULL_TIME,False,3.12,2285.25
495,Javier López Díaz,63,Operations,ES,Berlin,2024-11-25,PART_TIME,True,2.44,3325.8
496,Pablo Navarro Ramos,36,Data,DE,Milan,2021-02-08,FULL_TIME,True,2.92,3061.31
497,María Díaz Martínez,37,Finance,ES,Munich,2016-06-09,FULL_TIME,False,2.93,2372.48
498,Sofía Torres Díaz,48,HR,FR,Lyon,2016-09-03,PART_TIME,True,3.53,2296.66
499,Noa López Rodríguez,27,Sales,NL,Madrid,2020-06-16,FULL_TIME,True,3.91,2064.76
500,Pablo Pérez Martínez,57,Sales,FR,Sevilla,2019-02-16,FULL_TIME,False,4.17,2968.76
501,María Fernández González,29,Marketing,ES,Lyon,2016-03-07,CONTRACT,False,2.68,1973.72
502,Irene Ramos Navarro,30,IT,IT,Lyon,2015-07-06,FULL_TIME,True,3.49,2755.39
503,Alba Pérez González,19,Sales,DE,Lyon,2021-10-21,PART_TIME,True,2.32,2288.15
504,Adrián Gómez Rodríguez,35,Support,ES,Rome,2023-04-22,FULL_TIME,False,3.11,2166.01
505,Javier Sánchez Sánchez,46,Operations,FR,Amsterdam,2017-06-03,CONTRACT,False,3.23,2605.84
506,Elena López Sánchez,52,IT,FR,Paris,2017-09-13,FULL_TIME,False,2.46,2603.99
507,Diego Ramos López,61,Marketing,DE,Valencia,2020-11-18,FULL_TIME,False,3.65,2585.56
508,Lucía Pérez Martínez,55,Finance,ES,Porto,2016-04-29,FULL_TIME,True,3.08,1860.55
509,Javier Vargas López,34,Support,ES,Sevilla,2024-03-19,CONTRACT,False,3.32,2005.96
510,Lucía García Torres,57,Marketing,NL,Paris,2021-06-26,FULL_TIME,True,4.18,2114.87
511,Alba López Gómez,28,IT,FR,Lyon,2018-12-23,FULL_TIME,False,2.86,2532.74
512,Hugo Navarro Torres,28,Sales,PT,Lyon,2021-05-17,CONTRACT,False,3.88,1925.03
513,Nuria Fernández Ramos,35,Sales,NL,Lyon,2016-10-16,FULL_TIME,False,4.35,1372.8
514,Nuria Fernández Díaz,44,Marketing,ES,Bilbao,2018-06-22,PART_TIME,True,4.31,3635.44
515,Alba Navarro Navarro,28,Finance,ES,Valencia,2020-11-07,FULL_TIME,False,3.05,2258.51
516,María López Fernández,61,Marketing,DE,Milan,2025-08-02,FULL_TIME,True,2.42,3605.14
517,Adrián López Ramos,31,Finance,DE,Porto,2024-04-13,FULL_TIME,False,2.63,2159.42
518,Luis Gómez Pérez,37,Sales,NL,Sevilla,2021-12-28,CONTRACT,True,1.93,3327.0
519,Elena González Vargas,47,IT,FR,Rotterdam,2018-09-09,FULL_TIME,True,3.75,2156.22
520,Carmen García Rodríguez,39,Sales,ES,Madrid,2025-03-11,FULL_TIME,True,3.8,2569.73
521,Sofía García Fernández,37,HR,ES,Lisboa,2016-05-31,FULL_TIME,False,3.29,1698.54
522,María Fernández Torres,65,Operations,ES,Rome,2018-04-22,FULL_TIME,True,2.1,4395.33
523,Carlos González Sánchez,39,Data,NL,Porto,2019-09-24,FULL_TIME,False,2.91,2663.7
524,Nuria Vargas González,24,Sales,ES,Milan,2021-01-26,FULL_TIME,True,4.3,2589.52
525,Marta López Díaz,53,Marketing,PT,Lisboa,2022-06-01,PART_TIME,False,3.69,2862.79
526,Marta Fernández García,52,IT,ES,Berlin,2019-07-20,PART_TIME,False,3.83,2947.32
527,Noa García Sánchez,29,Marketing,ES,Porto,2025-05-16,FULL_TIME,True,5.0,2430.03
